LIDNUM|NAME|LATSTR|LAT|LONGSTR|LONG|MAX_AGE|BFA_MAX|FRAC_MAX|MIN_AGE|BFA_MIN|FRAC_MIN|CHRON|COUNTRY|STATE|COUNTY|APNUMSPM|GENERAL|ORDER|FAMILY|GENUS|SPECIES|UNIQUE|SVLENGTH|BODYMASS|SXDIMSZE|SXDIMDIS|TSHM|TCRWNHT|CROWNTYP|DIET_1|DIET_2|DIET_3|LOCOMO1|LOCOMO2|LOCOMO3|SIDNUM
20089|Brisighella|44 30 0 N|44.5|11 36 0 E|11.6|7.1|MN 13|0|5.3|MN 13|0|0|Italy|0|Faenza|0|0|Carnivora|Felidae|Felis|cf. attica|ex attica-christoli|10cm-1m|9000|0|0|csp|0|0|a|carnivore|meat_only|te|surficial|0|23651
20089|Brisighella|44 30 0 N|44.5|11 36 0 E|11.6|7.1|MN 13|0|5.3|MN 13|0|0|Italy|0|Faenza|0|0|Carnivora|Hyaenidae|Lycyaena|cf. chaeretis|ex ch.-macrostoma|10cm-1m|0|0|0|cso|0|0|a|carnivore|m/bone|te|surficial|0|23652
20089|Brisighella|44 30 0 N|44.5|11 36 0 E|11.6|7.1|MN 13|0|5.3|MN 13|0|0|Italy|0|Faenza|0|0|Artiodactyla|indet.|indet.|indet.|Ruminant, very small|0|0|0|0|sel|mes|0|p|herbivore|0|te|surficial|0|23653
20089|Brisighella|44 30 0 N|44.5|11 36 0 E|11.6|7.1|MN 13|0|5.3|MN 13|0|0|Italy|0|Faenza|0|0|Chiroptera|Megadermatidae|Megaderma|cf. mediterraneum|0|0|0|0|0|dil|0|0|a|invert|0|ae|pow_flight|0|23654
20089|Brisighella|44 30 0 N|44.5|11 36 0 E|11.6|7.1|MN 13|0|5.3|MN 13|0|0|Italy|0|Faenza|0|0|Rodentia|Muridae|Centralomys|benericettii|0|0|0|0|0|blm|mes|0|p|herbivore|0|te|surficial|0|23655
20089|Brisighella|44 30 0 N|44.5|11 36 0 E|11.6|7.1|MN 13|0|5.3|MN 13|0|0|Italy|0|Faenza|0|0|Insectivora|Soricidae|indet.|indet.|Soricidae, small|0|0|0|0|0|0|0|a|0|0|0|0|0|23656
20089|Brisighella|44 30 0 N|44.5|11 36 0 E|11.6|7.1|MN 13|0|5.3|MN 13|0|0|Italy|0|Faenza|0|0|Artiodactyla|Bovidae|indet.|indet.|Bovidae, hypsodont|0|0|0|0|sel|hyp|L2220|p|herbivore|0|te|surficial|0|23678
20090|Mt. Luberon|43 42 0 N|43.700001|5 24 0 E|5.4|8.2|MN 12|0|7.1|MN 12|0|0|France|0|0|0|0|Carnivora|Hyaenidae|Adcrocuta|eximia|0|10cm-1m|70000|0|0|csc|0|0|a|carnivore|m/bone|te|surficial|gen_quad|20129
20090|Mt. Luberon|43 42 0 N|43.700001|5 24 0 E|5.4|8.2|MN 12|0|7.1|MN 12|0|0|France|0|0|0|0|Carnivora|Felidae|Amphimachairodus|giganteus|0|2m-5m|210000|0|0|csp|0|0|a|carnivore|meat_only|te|surficial|gen_quad|20135
20090|Mt. Luberon|43 42 0 N|43.700001|5 24 0 E|5.4|8.2|MN 12|0|7.1|MN 12|0|0|France|0|0|0|0|Carnivora|Mustelidae|Enhydriodon|latipes|0|10cm-1m|0|0|0|cso|0|0|a|0|0|sa|0|0|20144
20090|Mt. Luberon|43 42 0 N|43.700001|5 24 0 E|5.4|8.2|MN 12|0|7.1|MN 12|0|0|France|0|0|0|0|Perissodactyla|Rhinocerotidae|Dihoplus|schleiermacheri|0|2m-5m|1200000|0|0|ect|mes|L2212|p|herbivore|browse|te|surficial|gen_quad|20244
20090|Mt. Luberon|43 42 0 N|43.700001|5 24 0 E|5.4|8.2|MN 12|0|7.1|MN 12|0|0|France|0|0|0|0|Perissodactyla|Equidae|Hipparion|prostylum|0|2m-5m|185000|0|0|plo|hyp|L2320|p|herbivore|graze|te|surficial|cursorial|20281
20090|Mt. Luberon|43 42 0 N|43.700001|5 24 0 E|5.4|8.2|MN 12|0|7.1|MN 12|0|0|France|0|0|0|0|Insectivora|Erinaceidae|Galerix|indet.|0|0|0|0|0|0|0|0|a|0|0|0|0|0|20343
20090|Mt. Luberon|43 42 0 N|43.700001|5 24 0 E|5.4|8.2|MN 12|0|7.1|MN 12|0|0|France|0|0|0|0|Insectivora|Talpidae|Talpa|gilothi|0|0|0|0|0|0|0|0|a|0|0|0|0|0|20452
20090|Mt. Luberon|43 42 0 N|43.700001|5 24 0 E|5.4|8.2|MN 12|0|7.1|MN 12|0|0|France|0|0|0|0|Rodentia|Gliridae|Vasseuromys|pannonicus|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|20613
20090|Mt. Luberon|43 42 0 N|43.700001|5 24 0 E|5.4|8.2|MN 12|0|7.1|MN 12|0|0|France|0|0|0|0|Rodentia|Gliridae|Eliomys|truci|0|0|0|0|0|0|0|0|o|omnivore|0|0|0|0|20627
20090|Mt. Luberon|43 42 0 N|43.700001|5 24 0 E|5.4|8.2|MN 12|0|7.1|MN 12|0|0|France|0|0|0|0|Rodentia|Muridae|Occitanomys|adroveri|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|20740
20090|Mt. Luberon|43 42 0 N|43.700001|5 24 0 E|5.4|8.2|MN 12|0|7.1|MN 12|0|0|France|0|0|0|0|Artiodactyla|Bovidae|Tragoportax|gaudryi|0|1m-2m|80000|0|0|sel|bra|L2220|p|herbivore|browse|te|surficial|0|20929
20090|Mt. Luberon|43 42 0 N|43.700001|5 24 0 E|5.4|8.2|MN 12|0|7.1|MN 12|0|0|France|0|0|0|0|Artiodactyla|Bovidae|Gazella|deperdita|0|10cm-1m|23000|0|0|sel|bra|L2220|p|herbivore|br/gr|te|surficial|0|20959
20090|Mt. Luberon|43 42 0 N|43.700001|5 24 0 E|5.4|8.2|MN 12|0|7.1|MN 12|0|0|France|0|0|0|0|Insectivora|Talpidae|Desmanella|crusafonti|0|0|0|0|0|0|0|0|a|0|0|0|0|0|21278
20090|Mt. Luberon|43 42 0 N|43.700001|5 24 0 E|5.4|8.2|MN 12|0|7.1|MN 12|0|0|France|0|0|0|0|Lagomorpha|Ochotonidae|Prolagus|crusafonti|0|0|0|0|0|lam|hyp|0|p|herbivore|0|0|0|0|21279
20090|Mt. Luberon|43 42 0 N|43.700001|5 24 0 E|5.4|8.2|MN 12|0|7.1|MN 12|0|0|France|0|0|0|0|Rodentia|Muridae|Ruscinomys|schaubi|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|21299
20090|Mt. Luberon|43 42 0 N|43.700001|5 24 0 E|5.4|8.2|MN 12|0|7.1|MN 12|0|0|France|0|0|0|0|Rodentia|Muridae|Parapodemus|barbarae|0|0|0|0|0|0|0|0|o|omnivore|0|0|0|0|21300
20090|Mt. Luberon|43 42 0 N|43.700001|5 24 0 E|5.4|8.2|MN 12|0|7.1|MN 12|0|0|France|0|0|0|0|Carnivora|Hyaenidae|Thalassictis|hipparionum|0|10cm-1m|0|0|0|0|0|0|a|carnivore|0|te|surficial|0|23706
20090|Mt. Luberon|43 42 0 N|43.700001|5 24 0 E|5.4|8.2|MN 12|0|7.1|MN 12|0|0|France|0|0|0|0|Rodentia|Castoridae|Chalicomys|jaegeri|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|24560
20090|Mt. Luberon|43 42 0 N|43.700001|5 24 0 E|5.4|8.2|MN 12|0|7.1|MN 12|0|0|France|0|0|0|0|Rodentia|Muridae|Stephanomys|stadii|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|24787
20090|Mt. Luberon|43 42 0 N|43.700001|5 24 0 E|5.4|8.2|MN 12|0|7.1|MN 12|0|0|France|0|0|0|0|Rodentia|Sciuridae|Spermophilinus|cf. turolensis|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|24957
20090|Mt. Luberon|43 42 0 N|43.700001|5 24 0 E|5.4|8.2|MN 12|0|7.1|MN 12|0|0|France|0|0|0|0|Insectivora|Talpidae|Archaeodesmana|cf. pontica|0|0|0|0|0|0|0|0|a|0|0|0|0|0|24964
20090|Mt. Luberon|43 42 0 N|43.700001|5 24 0 E|5.4|8.2|MN 12|0|7.1|MN 12|0|0|France|0|0|0|0|Chiroptera|Vespertilionidae|indet.|indet.|Vesp., small|0|0|0|0|0|0|0|a|0|0|ae|0|0|24965
20090|Mt. Luberon|43 42 0 N|43.700001|5 24 0 E|5.4|8.2|MN 12|0|7.1|MN 12|0|0|France|0|0|0|0|Rodentia|Muridae|Kowalskia|seseae|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|24966
20091|Doué-la-Fontaine|47 12 0 N|47.200001|0 18 0 W|-0.3|11.2|MN 9|0|9.5|MN 9|0|0|France|0|0|0|0|Carnivora|Amphicyonidae|Amphicyon|major|0|1m-2m|183000|y|0|cso|0|0|a|carnivore|m/bone|te|surficial|gen_quad|20000
20091|Doué-la-Fontaine|47 12 0 N|47.200001|0 18 0 W|-0.3|11.2|MN 9|0|9.5|MN 9|0|0|France|0|0|0|0|Carnivora|Ursidae|Ursavus|primaevus|0|10cm-1m|90000|0|0|bun|0|0|o|omnivore|anim_dom|te|surficial|gen_quad|20054
20091|Doué-la-Fontaine|47 12 0 N|47.200001|0 18 0 W|-0.3|11.2|MN 9|0|9.5|MN 9|0|0|France|0|0|0|0|Carnivora|Mustelidae|indet.|indet.|Mustelidae|0|0|0|0|0|0|0|0|0|0|0|0|0|20087
20091|Doué-la-Fontaine|47 12 0 N|47.200001|0 18 0 W|-0.3|11.2|MN 9|0|9.5|MN 9|0|0|France|0|0|0|0|Primates|Pliopithecidae|Pliopithecus|indet.|0|0|0|0|0|bun|bra|R2200|p|herbivore|fruit|te|arboreal|0|20548
20091|Doué-la-Fontaine|47 12 0 N|47.200001|0 18 0 W|-0.3|11.2|MN 9|0|9.5|MN 9|0|0|France|0|0|0|0|Artiodactyla|Suidae|Albanohyus|castellensis|0|10cm-1m|0|0|0|bun|bra|R2200|o|omnivore|plant_dom|te|surficial|gen_quad|21385
20091|Doué-la-Fontaine|47 12 0 N|47.200001|0 18 0 W|-0.3|11.2|MN 9|0|9.5|MN 9|0|0|France|0|0|0|0|Rodentia|Castoridae|Trogontherium|minutum|0|0|5000|0|0|lam|hyp|0|p|herbivore|browse|sa|0|0|22646
20091|Doué-la-Fontaine|47 12 0 N|47.200001|0 18 0 W|-0.3|11.2|MN 9|0|9.5|MN 9|0|0|France|0|0|0|0|Rodentia|Castoridae|Chalicomys|jaegeri|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|24560
20092|Pedregueras|38 28 48 N|38.48|0 1 12 E|0.02|11.2|MN 9|0|9.5|MN 9|0|0|Spain|0|0|0|0|Carnivora|Amphicyonidae|Agnotherium|antiquus|0|1m-2m|158000|0|0|csp|0|0|a|carnivore|meat_only|te|surficial|gen_quad|20103
20092|Pedregueras|38 28 48 N|38.48|0 1 12 E|0.02|11.2|MN 9|0|9.5|MN 9|0|0|Spain|0|0|0|0|Artiodactyla|Cervidae|Amphiprox|anocerus|0|10cm-1m|50000|0|0|sel|bra|L2220|p|herbivore|browse|te|surficial|0|20893
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Carnivora|Mustelidae|Martes|cf. filholi|0|10cm-1m|2000|0|0|cso|0|0|a|carnivore|meat|te|scansorial|gen_quad|20028
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Carnivora|Felidae|Machairodus|aphanistus|0|2m-5m|220000|0|0|csp|0|0|a|carnivore|meat_only|te|surficial|gen_quad|20097
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Perissodactyla|Rhinocerotidae|Dihoplus|schleiermacheri|0|2m-5m|1200000|0|0|ect|mes|L2212|p|herbivore|browse|te|surficial|gen_quad|20244
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Perissodactyla|Equidae|cf. Hippotherium|depereti|0|2m-5m|0|0|0|plo|hyp|L2320|p|herbivore|browse|te|surficial|cursorial|20276
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Perissodactyla|Chalicotheriidae|Chalicotherium|goldfussi|0|2m-5m|0|0|0|ect|bra|LM211|p|herbivore|browse|te|surficial|k_walk|20300
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Insectivora|Talpidae|Archaeodesmana|vinea|0|0|0|0|0|0|0|0|a|0|0|0|0|0|20325
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Insectivora|Dimylidae|Plesiodimylus|cf. chantrei|0|0|0|0|0|0|0|0|a|0|0|0|0|0|20330
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Insectivora|Erinaceidae|Lanthanotherium|sanmigueli|0|0|0|0|0|0|0|0|a|0|0|0|0|0|20347
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Insectivora|Soricidae|Paenelimnoecus|repenningi|0|0|0|0|0|0|0|0|a|0|0|0|0|0|20409
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Insectivora|Talpidae|Desmanella|indet.|0|0|0|0|0|0|0|0|a|0|0|0|0|0|20443
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Insectivora|Talpidae|Talpa|gilothi|0|0|0|0|0|0|0|0|a|0|0|0|0|0|20452
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Rodentia|Eomyidae|Eomyops|catalaunicus|0|0|0|0|0|0|0|0|0|0|0|0|0|0|20459
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Rodentia|Muridae|Anomalomys|gaillardi|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|20480
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Rodentia|Gliridae|Myoglis|meini|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|20607
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Rodentia|Gliridae|Paraglirulus|werenfelsi|0|0|0|0|0|0|0|0|o|omnivore|0|0|0|0|20610
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Rodentia|Gliridae|Vasseuromys|pannonicus|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|20613
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Rodentia|Gliridae|Muscardinus|austriacus|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|20620
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Rodentia|Muridae|Prospalax|petteri|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|20701
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Rodentia|Muridae|Parapodemus|cf. lugdunensis|0|0|0|0|0|0|0|0|o|omnivore|0|0|0|0|20744
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Rodentia|Muridae|Parapodemus|indet.|0|0|0|0|0|0|0|0|o|omnivore|0|0|0|0|20749
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Rodentia|Muridae|Progonomys|cf. cathalai|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|20752
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Rodentia|Pteromyidae|Albanensia|grimmi|0|0|0|0|0|0|0|0|0|0|0|0|0|0|20801
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Rodentia|Pteromyidae|Blackia|miocaenica|0|0|0|0|0|0|0|0|0|0|0|0|0|0|20806
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Rodentia|Pteromyidae|Hylopetes|indet.|0|0|0|0|0|qtb|bra|0|0|herbivore|0|te|surficial|0|20819
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Rodentia|Pteromyidae|Pliopetaurista|bressana|0|0|210|0|0|0|0|0|0|0|0|0|0|0|20832
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Rodentia|Sciuridae|Spermophilinus|cf. bredai|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|20843
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Rodentia|Muridae|Rotundomys|bressanus|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|21049
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Carnivora|Ursidae|Indarctos|indet.|0|0|0|0|0|cso|0|0|a|carnivore|meat|te|surficial|0|21060
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Rodentia|Sciuridae|Heteroxerus|grivensis|0|0|90|0|0|0|0|0|p|herbivore|0|0|0|0|21064
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Insectivora|Erinaceidae|Postpalerinaceus|vireti|0|0|0|0|0|0|0|0|a|0|0|0|0|0|21309
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Insectivora|Erinaceidae|Galerix|cf. socialis|0|0|0|0|0|qtb|0|0|a|invert|0|te|scansorial|0|21329
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Rodentia|Muridae|Promimomys|cor|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|22022
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Chiroptera|Vespertilionidae|Myotis|indet.|0|0|0|0|0|0|0|0|a|0|0|ae|0|0|22430
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Rodentia|Castoridae|Trogontherium|minutum|0|0|5000|0|0|lam|hyp|0|p|herbivore|browse|sa|0|0|22646
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Insectivora|Soricidae|Petenyia|dubia|0|0|0|0|0|0|0|0|a|0|0|0|0|0|23065
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Hyracoidea|Pliohyracidae|Pliohyrax|rossignoli|0|10cm-1m|0|0|0|ect|bra|0|p|herbivore|0|te|surficial|gen_quad|23131
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Insectivora|Heterosoricidae|Dinosorex|cf. pachygnathus|0|0|0|0|0|0|0|0|a|0|0|0|0|0|23589
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Chiroptera|Vespertilionidae|Myotis|cf. murinoides|0|0|0|0|0|0|0|0|a|0|0|ae|0|0|24085
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Insectivora|Soricidae|Crusafontina|kormosi|0|0|0|0|0|0|0|0|a|0|0|0|0|0|24447
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Chiroptera|Vespertilionidae|Myotis|antiquus|0|0|0|0|0|0|0|0|a|0|0|ae|0|0|24451
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Chiroptera|Rhinolophidae|Rhinolophus|csakvarensis|0|0|0|0|0|0|0|0|a|0|0|ae|0|0|24459
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Rodentia|Castoridae|Chalicomys|jaegeri|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|24560
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Rodentia|Muridae|Cricetulodon|bugesiensis|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|24673
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Rodentia|Castoridae|Trogontherium|rhenanum|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|24941
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Rodentia|Gliridae|Glirulus|cf. diremptus|0|0|0|0|0|0|0|0|o|omnivore|0|0|0|0|24942
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Chiroptera|Megadermatidae|Megaderma|cf. vireti|0|0|0|0|0|0|0|0|a|0|0|ae|0|0|24945
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Chiroptera|Hipposideridae|Asellia|mariaetheresae|0|0|0|0|0|0|0|0|a|0|0|ae|0|0|24946
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Chiroptera|Vespertilionidae|Otonycteris|indet.|0|0|0|0|0|0|0|0|a|0|0|ae|0|0|24947
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Chiroptera|Vespertilionidae|Paleptesicus|priscus|0|0|0|0|0|0|0|0|a|0|0|ae|0|0|24948
20093|Soblay|45 6 0 N|45.099998|5 30 0 E|5.5|9.5|MN 10|0|9|MN 10|0|0|France|0|0|0|0|Rodentia|Muridae|Hispanomys|mediterraneus|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|24949
20094|Alcoy|38 36 0 N|38.599998|0 30 0 W|-0.5|5.3|MN 14|0|4.2|MN 14|0|0|Spain|0|0|0|0|Carnivora|Ursidae|Agriotherium|indet.|0|0|0|0|0|cso|0|0|o|omnivore|0|te|surficial|0|20188
20094|Alcoy|38 36 0 N|38.599998|0 30 0 W|-0.5|5.3|MN 14|0|4.2|MN 14|0|0|Spain|0|0|0|0|Artiodactyla|Suidae|Propotamochoerus|palaeochoerus|0|1m-2m|120000|0|0|bun|bra|R2200|o|omnivore|plant_dom|te|surficial|gen_quad|20207
20094|Alcoy|38 36 0 N|38.599998|0 30 0 W|-0.5|5.3|MN 14|0|4.2|MN 14|0|0|Spain|0|0|0|0|Perissodactyla|Rhinocerotidae|Dihoplus|schleiermacheri|0|2m-5m|1200000|0|0|ect|mes|L2212|p|herbivore|browse|te|surficial|gen_quad|20244
20094|Alcoy|38 36 0 N|38.599998|0 30 0 W|-0.5|5.3|MN 14|0|4.2|MN 14|0|0|Spain|0|0|0|0|Perissodactyla|Equidae|Hipparion|crassum|0|2m-5m|0|0|0|plo|hyp|L2320|p|herbivore|graze|te|surficial|cursorial|20295
20094|Alcoy|38 36 0 N|38.599998|0 30 0 W|-0.5|5.3|MN 14|0|4.2|MN 14|0|0|Spain|0|0|0|0|Insectivora|Erinaceidae|Galerix|indet.|0|0|0|0|0|0|0|0|a|0|0|0|0|0|20343
20094|Alcoy|38 36 0 N|38.599998|0 30 0 W|-0.5|5.3|MN 14|0|4.2|MN 14|0|0|Spain|0|0|0|0|Artiodactyla|Cervidae|indet.|indet.|Cervidae|0|0|0|0|sel|bra|L2220|p|herbivore|0|te|surficial|0|21025
20094|Alcoy|38 36 0 N|38.599998|0 30 0 W|-0.5|5.3|MN 14|0|4.2|MN 14|0|0|Spain|0|0|0|0|Proboscidea|Gomphotheriidae|Anancus|arvernensis|0|2m-5m|0|0|0|bun|bra|RMM00|p|herbivore|br/gr|te|surficial|graviportal|21210
20094|Alcoy|38 36 0 N|38.599998|0 30 0 W|-0.5|5.3|MN 14|0|4.2|MN 14|0|0|Spain|0|0|0|0|Artiodactyla|Bovidae|Gazella|borbonica|0|10cm-1m|24000|0|0|sel|hyp|L2220|p|herbivore|0|te|surficial|0|21217
20094|Alcoy|38 36 0 N|38.599998|0 30 0 W|-0.5|5.3|MN 14|0|4.2|MN 14|0|0|Spain|0|0|0|0|Artiodactyla|Suidae|Sus|arvernensis|0|1m-2m|0|0|0|bun|bra|R2200|o|omnivore|plant_dom|te|surficial|gen_quad|21222
20094|Alcoy|38 36 0 N|38.599998|0 30 0 W|-0.5|5.3|MN 14|0|4.2|MN 14|0|0|Spain|0|0|0|0|Rodentia|Muridae|Blancomys|neglectus|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|21242
20094|Alcoy|38 36 0 N|38.599998|0 30 0 W|-0.5|5.3|MN 14|0|4.2|MN 14|0|0|Spain|0|0|0|0|Perissodactyla|Equidae|Hipparion|gromovae|0|2m-5m|0|0|0|plo|hyp|L2320|p|herbivore|graze|te|surficial|cursorial|21285
20094|Alcoy|38 36 0 N|38.599998|0 30 0 W|-0.5|5.3|MN 14|0|4.2|MN 14|0|0|Spain|0|0|0|0|Artiodactyla|Bovidae|Parabos|boodon|0|0|0|0|0|sel|hyp|L2220|p|herbivore|graze|te|surficial|0|21336
20094|Alcoy|38 36 0 N|38.599998|0 30 0 W|-0.5|5.3|MN 14|0|4.2|MN 14|0|0|Spain|0|0|0|0|Lagomorpha|Ochotonidae|Prolagus|sorbinii|0|0|0|0|0|lam|hyp|0|p|herbivore|0|te|semi-fossorial|0|21437
20094|Alcoy|38 36 0 N|38.599998|0 30 0 W|-0.5|5.3|MN 14|0|4.2|MN 14|0|0|Spain|0|0|0|0|Insectivora|Soricidae|indet.|indet.|Soricinae|0|0|0|0|0|0|0|a|0|0|0|0|0|22150
20094|Alcoy|38 36 0 N|38.599998|0 30 0 W|-0.5|5.3|MN 14|0|4.2|MN 14|0|0|Spain|0|0|0|0|Rodentia|Muridae|Ruscinomys|lasallei|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|22172
